title,detail
육아휴직 몇주쯤들어가시나여,"신랑이랑 같은 회사라ㅎ
신랑 육휴는 꿈도 못꾸고
육휴1년 + 출산휴가 3갤 쓸수있는데
몇주때 들어갈지 고민이에요
셋째고 자분이라 언제 나올지도 모르고 ㅎ
보통 다들 버티고 버티다 들어가시나여?"
워킹맘 대단해요 정말!,"아직 휴직 중이지만 일하면서 육아하시는 분들 보면 정말 대단하다는 생각이 드네요 ㅠㅠ 저도 잘 할수 있을지,,,"
육아휴직 1년 6개월 첫째때것도 되나요?,"아내 22년 7월 출휴-23년 10월 복직
남편 23년 5월 육휴-24년 7월 복직인데
이번에 바뀐 1년 6개월 유급이 소급되나요?
각각 유급 1년씩만 쓴 상황에서 아내 6개월 추가로 쉬려구요~
잘 아시는 분 계실까욤"
육아휴직 1년 다 채워서 쓰시나요?,"곧 육아휴직 들어가는데, 1년 다 채워서 쓸지 아니면 1달정도 남겨두고 쓸지 고민이 되네요.
올해 처럼 법이 바뀌어서 남은 육휴기간의 2배를 단축근무로 쓸 수 있게 되던가 하는게 생기면
남겨두는게 이득인가 싶고, 남편은 육휴를 쓰지 못해서 일단은 쓰지 않는데, 제가 1년 다 소진해버리면
혹~시나 나중에 남편이 육휴3개월이상 했을 때 제가 추가로 6개월 쓸 수 있는 기회도 없어지니까 고민이 되네요..!
선배들 말로는 아이 초등학교갈때 휴가를 길게 받아서 쓰면 좋다고도하는데
너무 먼 미래를 보는걸까 싶기도하고...
아기를 돌봐줄 사람이 없어서 최대한 길게 쉬면서 어린이집을 늦게 보내고 싶긴한게 일단 크네용..
의견이 궁금해요!"
인천 육아휴직 입금,"인천 육아휴직 급여 들어오셧나요?
요번달이요?"
사업주가 바뀌면 출산휴가 & 육아휴직 대상자 고용승계 관련 문의드립니다.,"지금 다니고 있는 회사가 6월 이내로 사업주가 변경될 수 도 있을 거 같은데
로컬브랜드->외국계브랜드로 바뀔것 같아요
저는 5월말 출산 예정으로 5월 7일부터 출산휴가 및 육아휴직을 이어서 들어갈 계획이였는데
확실한건 아니고 카더라 통신이긴 하지만
""고용승계대상에서 출산 및 육아휴직 대상자는 빠진다. 대신 실업급여로 대체할 수 있다.""
이렇게 전달들어서 아침부터 심난하네요
1. 바뀐 사업주가 고용승계대상에서 출산휴가 & 육아휴직 대상자를 제외한다고하면
제가..노동청에 신고할 의무는 없어지겠죠?
2. 출산휴가 및 육아휴직 으로 인한 실업급여는 어떻게 계산될까요?
2025년 바뀐 개정과는 무관하게 옛날과 동일하게 적용될까요?"
출산휴가 육아휴직 계산 봐주세요 ~!,"8/2 예정일이고 7월 초에 들어갈 생각입니다!
초산인데 별 이슈가 없어서 한 달 전쯤 들어가려구요 !!!
1일자랑 7일 시작하는 걸로 2개로 계산해봤는데, 맞을까요 ?
출산휴가90일 - 연차소진 후 육아휴직 1년 사용 예정입니다!"
출산휴가 + 육아휴직 날짜계산 도와주세요!,"이렇게 사용하는게 맞는지 확인해 주실 수 있나요오..!
시작일
종료일
기간
참고
연차
2025-04-28 (월)
2025-05-13(화)
12
남은연차 15개
(1년근속 15개/ 2월사용 -1/ 3.3근무 +1)
출산 휴가
2025-05-14 (수)
2025-08-11(월)
90
출산예정일 2025-05-22
육아 휴직
2025-08-12 (화)
2026-08-11 (화)
365"
출산휴가 안썼는데 육아휴직 안되나요?ㅠ,"저희 회사 본사는 따로 있고 그밑에 하청?식으로 조그만한 곳에서 사무직으로 일하고 있어요
첫째때는 일을 안하였고 어린이집 보내고 재택으로 일하다가 둚째가 생겼고 출산휴가(둘째)를 무조건 써야된다는걸 몰랐기도 했고 출산후에도 재택하는데 어려움이 없어서 본사에 얘기없이 그냥 재택으로 업무했네요ㅠ
이번에 첫째 육아휴직을 신청했는데 고용노동부에서 둘째 출산휴가를 왜안썼냐고해서 재택하는데 어려움이없었고 이게 무조건써야하는줄 몰랐다했는데 이럴경우에 육아휴직신청이 불가한건가요?ㅠㅠ
괜히 회사에 피해갈까봐 걱정이고 육휴도 안될까봐 걱정이네요ㅠㅠ"
다들 육아휴직 언제부터 내셨어요 ?,"안녕하세요. 전 8월 말 출산 예정일이고 ..
직장에서 출산휴가 & 육아휴직 언제부터 나갈건지 얼마나 나갈건지 알아야 사람 구하니까
생각해보고 알려달라고 해서 고민중인데요
경험이 없어서 언제부터 나가야되는지 얼마나 나가야될지 모르겠어서요
다들 출산예정일 기준 며칠 전부터 출산휴가 쓰셨나요 ?
전 자분, 제왕 둘 다 가능하다면 자연분만 하고싶은데
자연분만이라 더 미리 나가야하나 싶기도 하네요 ㅠㅠ"
쌍둥이 육아휴직 2년이라고 알고있는데 2년 연속해서 쓰시는분들 궁금합니다!,"쌍둥이 육아휴직이 인당1년이라 총2년으로 알고있는데요
2년 연속해서 육아휴직쓰시는분들~
통합신청서에 육아휴직기간을 365일로 2장을 작성하시나요?
아니면 730일로 1장 작성하시나요?"
육아휴직중 통상임금 질문이요..,"통상임금에 식대. 차량유지비. 연차수당. 휴일근로수당이 제외되나요?
이 모든게 매월 고정금액입니다..
휴일근무안하는데 휴일근로수당 금액도 매달 똑같이 정해져있어요..
회사에서 임의로 세분화 시켜놨어요..
육아휴직급여 받으신분중에서..
이 수당들 통상임금으로 받으신분 계실까요?"
출산휴가 쓰고 복직시 가정어린이집vs시어머님찬스,"a vs b 선택고민방에도 올렸는데
직장맘님덜 생각도 궁금해서요! 여기도 한번 더 올려봅니댜...ㅎㅎ
----------------------------------------------------------------------------------------------------
여건상 둘다 육아휴직이 어려운 상황이라
제가 오전근무만 하고 아이 돌보려고 합니다
100일쯤 아가 가정어린이집 보내는거랑
시어머님이 돌쯤까지 저희집 오셔서 오전에 돌봐주시는거랑
뭐가 나을까요..
시어머님한테 맡기면 제가 너무 불편할거 같아서 처음엔 무조건 어린이집이었는데
요즘 또 어린이집 사고영상이 인스타에 많이 뜨길래 걱정도 되고 ㅠㅠ"
육아휴직증명서,"국가공무원 육아휴직증명서
아무리 찾아봐도 안나오네용 ㅠ
인사과에 말하는걸까요 ??
혹시 떼보신분 계실까용 ??"
6+6 육아휴직 급여 계산좀 도와주세요…,"아내 24년 10월- 25년 8월 급여400
남편 25년 5월-8월 급여 500
부부 동시에 쉬는 25년 5-8월은 부부 각각 250씩 총 500만원 받나요?"
돌지난 아기 어린이집,"현재 육아휴직중이고 올해9월 복직예정입니다.
아기 어린이집은 6월부터 보내려고 하는데
9월부터는 어린이집에서 아침일찍부터 저녁까지 있어야 하는데
애기마다 다르겠지만 괜찮나요.. 벌써부터 걱정이 앞서네요ㅠㅠ
다른 분들은 어떠신가요..?"
육아휴직 급여 궁금해요ㅜㅜ,25 년부터 250 으로 올랐다고 들었는데 저는 1 월 19-2 월 18 일 까지에 대한 육휴급여 206 만원이 들어왔어요 ㅜㅜ 왜 250 이 아닐까요..
육아휴직 사후지급금 질문이요!,"안녕하세요 :) 6살 15개월아이 키우고 있는 남매엄마입니다! 24년도에 첫 육아휴직을 신청하고 사후지급금 관련하여 질문이있어서 여쭤봅니다 ㅠㅠ
24년도 2월에 육아휴직을 신청해서 12월까지는 사후지급금을 제외하고 휴직급여를 받고 해가바뀐 1,2월은 제외하지않고 받았는데요, 사정이있어 바로 육아휴직을 연이어서 또 쓰게되었어요 ㅠ
이럴경우 24년도에 신청했던 육아휴직 사후지급금은 내후년에 복직하고 6개월뒤에 받는게 맞는건가요?ㅠ
올해 1,2월은 사후지급금 떼지않고 25년도 규정에 맞춰 들어왔는데 의아해서 고용노동부에 전화해보니 사후지급금은 이번에 또 신청한 육아휴직이 다 끝나고 복직한다음에 6개월뒤에 받으래요..ㅠ그래서 이번에 받은 24년도 육아휴직 1,2월분은 바뀐 25년도 규정대로 주고 사후지급금은 24년도 규정을 따르라고하는게 맞냐고 물어보니 더이상 할말없다고 국민신문고에 민원넣으라는데..정말 26년도에 복직하고 6개월뒤에 받는게 맞는걸까요?ㅠ
국민신문고는 진작 글 남겨보았는데 다음주에 답변예정이라고하네여 ㅜㅜㅜ
이렇게 육아휴직을 붙여서 쓰는경우 참 난감하더라구요 ㅠㅜㅜ"
육아기 근로시간 단축 제도 사용하시나요?,"육아기 자녀를 둔 부모가 조기퇴근할 수 있는 제도가 있다고 봤는데
다들 현실적으로 사용가능하신가요?
저는 사용 못할 것 같아요; 육아휴직도 6개월밖에 못써서...ㅠㅠ"
육아휴직 건강보험료,"안녕하세요
3월부터 산전 육아휴직 들어간 초산모입니다
처음이다 보니 모르는게 많아서 질문드려요!
건강보험료 휴직동안 계속 납부하다가 복직 후 재정산 하는게 나은가요? 아니면 육휴동안 납입유예후 일괄 납부하는게 나은가요??"
육아휴직,"선생님들 질문이 있어요 ㅠㅠ
육아휴직을 하면
1. 회사에서 자동으로 빠져나가던 건강보험은 휴직 기간동안 어떻게 내나요..?
2. 육아휴직 기간동안 육아 휴직 비용을 한달마다 매번 신청을 해야하나요? 아니면 한번 신청하면 그 기간동안 자동으로 들어오나요?"
임산부 공무원인데 악성민원으로 오늘 울음터졌어요(하소연 가득),"26주차 중기 임산부이고, 8급 진급 앞둔 9급이에요.
부부공무원인데 양가에서 돌봐줄 수 없어 최대한 제가 만삭까지 일하고 출휴 들어가려고 합니다~
(6월 10 예정일이구 5월 중순까지 다니고싶음)
금전적인 것도 있고(본봉.명절상여.성과금 등)
제가 2년넘게 맡았던 업무라 힘든고비를 다 겪어서
그만큼 익숙함+유종의 미 거두고자 하는 의미도 컸어요.
최근 임당이 확정되서 식단관리에 근무 하다 혈당체크 열심히하며 그래도 좋게좋게 생각하려고 노력중인 와중에
오늘 결국 터져버린 것 같아요ㅜ
23년부터 지속적으로 정보공개, 신문고, 행심 등 넣었던
악성민원이 있고 한동안 잠잠하다 지난달부터 다른 건으로 다시 시작해서 오늘 사무실 와서 제 답변 내용 및 제 실수,
그동안 나간 답변사항+저에대한 태도 지적 등
진짜 개ㅈㄹ하고 갔네요.
물론 대화 안통하는거 알고 팀장님이 커트 후 응대하셨고,
좋게 돌아간 뒤 또 직통 전화로 또 연락와
이젠 다른 걸로 질문 겸 지적하다 저도 결국 안참고
왜 나한테 화내냐, 왜 사무실안에서 제게 모욕감을 주냐 따지니 그재서 불리한지 전화 끊어버리더라구요.
본인 말이 맞을때까지 정보공개든 행심이든 넣으시는 분이니
이번에도 끝까지 저를 조지겠죠? 분풀이 대상이 공무원이고, 본연의 목적성을 잃어버린 담당공무원 괴롭히기..
저 책임감 강하고 8급 이상 일처리하는 편이라 일 못하는 직원은 아님에도, 악성민원들을 몆 차례 만나며 제가 9급중에 행심 3번해본.. 아무튼 지독하게 일복터진 사람이죠.
다들 그녀가 악성민원인거 알지만 사무실에서 저렇게 당하고 있어야하는게 제게 너무 모욕적으로 느껴져서
집에 와 펑펑 눈물 쏟았어요.. ㅎㅎ
사기업에서도 일했고 해외경험도 있지만,
어느 회사보다 제일 힘든 곳이 공직이네요.
출휴를 앞두고 저는 사실 제 자리 도피 예정이라
임당 확진이어도 어떻게든 병행하며 버티고 있는 저를 다독여가며 출근하는데.. 오늘은 진짜 무너집니다ㅎㅎ
남편은 당장이라도 산전육휴 쓰라고 하지만
무슨 심보+오기인지 5월중순까지 채우고 들어가고 싶은 마음과..다 포기하고싶은 마음ㅇㅣ 공존하네요.
그래도 5월중순까지 하면 저도 진짜 후련할 것 같고
7월 티오가 나는 천운이 있다면 그땐 승진할 가능성이 있기도 하고요. 무엇보다 갑작스런 휴직으로 그 미친여자한테 도망가는 것 같은 모습 보여지기가 싫은 기분? 참 웃기죠?ㅋㅋ
나와 애기가 최우선임에도..답답하네요 저도 제가
이렇게 애쓴다한들 공무원이 뭐가 남나..너무나 잘 알면서
승진 기대해봤자 결론은 또 라인일텐데 하고 예상되면서도
제가 공직을 선택한 걸 너무나 후회하지만,
또 육휴혜택 누리고 사기업에선 유리천장 느끼며 공직으로밖에 길이 없었음을 잘 알아 열심히 공부했던 제가 스쳐지나가네요.
아가한테는 미안한 마음 갖지 않을래요..
저는 지금으로써 최선의 선택을 하고있는게 맞아서요.
오늘 욕받이가 되어 필요한 육아용품을 검색하러 카페왔다가..
임산부직장인 게시판이면 내 마음 알아줄 사람 있을까싶어
남기고 갑니다"
"출산휴가,육아휴직 통합신청 잘 아시는분 계시나요?","3/1일자로 출산휴가중인데
회사에 육아휴직과 함께 통합신청을 해달라고 하려는데요.
서식은 다운받아서 작성했는데 사업주는 www.ei.go.kr들어가서신청하면 되나요???
회사에서 제가 처음쓰는 사례라 하나하나 다 알아보고 드리는데도 못하겠다고만 하셔서 잘 아시는 분 계시면 절차 부탁즈려요ㅠㅠ"
육아휴직 급여 신청 관련해서 질문이있어요ㅠㅠ,"3월1일자로 6월30일까지 산전휴직들어가는데
오늘 원장님께서 신청해뒀다고했거든요
급여신청은 한달에 한번씩 월말에 하는건가요..?
아님 지금 하는건가요ㅠㅠㅠ???
1개월사용하고 3월31일날 3월 급여를 신청하는건가요..?"
복직 2달차 언제쯤 적응 될까요,"육아휴직 1년 쓰고 복직한지 2달차에요.
회사는 유연근무제, 연차 사용에 눈치 주지 않는 곳이고 같이 일하시는 분들도 좋은 편이에요.
그런데 회사에 좀처럼 적응하지 못하겠어요.
머리 한켠에 자꾸 아기 생각이 떠오르고 잘지내고있는지 걱정이 되기도 하고, 업무에 적응하기가 힘들어요 ㅠㅠ
지난 1년간 후배들은 많이 성장했는데 저는 새로 시작하는 기분이라 어디서부터 다시 해야하나 막막할 때도 많아요. 출퇴근길에 공부도 하고 있는데 예전만큼 집중이 잘 안되네요.
회사를 관두고 싶은건 아닌데 이러다 언젠간 적응하겠죠?"
공무원 인사교류시,"저궁금한게 있어서요ㅠㅜ
공무원 인사교류 할 분을 구했는데
둘다 육아휴직이고
원하는 복직시기가 혹시 달라도
가능한가요?? (한 달정도 차이가 날것 같은데 )
둘다 동시에 복직을 같은날로 해야되는지 궁금합니다~!!"
"출산휴가, 육아휴직 계획 봐주시면 감사합니다:)","안녕하세요, 5/14일 출산 예정입니다 :)
이럴 생각은 없었는데 어쩌다보니 만삭때까지 출근할 예정이네요..
이제 출휴, 육휴 계획서 회사에 제출해야되는데, 한번 봐주실 수 있을까요? (연차소진-출휴-육휴 예정)
전체 사용 다 안하고 남겨둘 예정이고.. 5월 초 황금연휴 그냥 버릴 수 없어서 첫번째 plan 은 출산일과 조금 임박하긴해요.
걱정은 되는데 출휴 개시 전 연차소진 중 출산하게되면 못쓴 연차 이월은 안되고 회사에서 출휴 끝>나머지 연차소진>육휴개시 이렇게 해주신다고 답은 받았어요.
감사합니당"
출산휴가 날짜 고민되요 ;;,"임신확인서상 예정일이 5월 7일이여서 그 날짜로 뒤로 45일 보다 1주일 정도 여유 두려고 53일 두고
출산휴가 쓰려고 했는데,
오늘 병원 검진 갔다가 제왕절개 날짜가 4월 21일 주 중으로 잡힐거 같더라구요.
그리고 자궁경부도 좀 짧아졌다하고 제가 임당도 있어서 이제 막달이 좀 걱정인데,
출산휴가를 제왕절개 날짜를 기준으로 다시 잡아도 되는걸까요?????"
칼퇴하고 회사다녀도 현타가 계속 오네요.,"출산휴가+육아휴직 다 쓰고 2년반 휴직하다가
복직한지 6개월 정도 되었어요.
회사는 제도도 잘 되어있고, 현재도 단축근로 쓰고
연차쓰고 이런것도 눈치 크게 안보고 쓸수 있어요.
업무 강도도 적당히 괜찮아서 거의 칼퇴 하구요.
월급도 그냥 업무강도에 비해 괜찮은 편이에요.
저 개인도 뭐 회사에서 엄청 야망이 있는건 아니고
회사<<<<<<<<<< 아이 에요. 육아가 훨씬 중요한 사람이에요.
학교 졸업하고 한 회사에서 쭉 다녀서 14년차가 되었네요.
크게 하고싶은 업무도 불만도 없이
그냥 저냥 다니고 있는데요,
복직해서
저는 짬?이좀 있다보니 알아서 스스로 찾아서 일을 해야되요.
팀장 성향 자체도 일을 벌이는 스탈이 아니라
그냥 주어진 업무만 쳐내는 존버가 목표인 사람이구요.
2년반 공백이 있다보니
팀 내 주요업무는 팀에 4년정도 차이나는 후배가 하고있고
약간 메인업무에서 배제되는 느낌이 있어요.
휴직이 길어 당연히 승진은 멀었고
올해 아마 그 후배가 승진을 할텐데
제 위치는 점점 더 애매해질 게 뻔해요.
아이도 회사도 제대로 하는게 없는 느낌이고
그냥 편하게 이런거 신경쓰지말고 다니자.
해도 8시간 앉아있는 회사에서 점점 도태되는느낌이라
계속 현타가 오네요."
육아휴직 확인서 바로 등록해서 나오나요?,"3.1부터 휴직들어갓는데
담당자가 곰탱이라 게을러서 육아휴직 등록 안해줄까봐;;
제가 오늘 꼭 등록해달라고 했는데 역시나 안했다 하더라구여 ..ㅠ
사업주가 하는 육아휴직확인서는 등록하면 바로 출력이 되나요? 아니면 처리기간이 걸리나요??
오늘 전화해서 확인서좀 꼭 바로 달라고 했는데
또 안할거같아서 스트레스에요 ㅠㅠ"
육아휴직시건보료유예 기저귀바우처,"육아휴직날로부터한달후
육아휴직급여신청시 같이해도되나요?
아님 좀더있다해야 건보료0확인되나요.
온라인과 보건소..어디가빨라요?"
출산휴가와 육아휴직 연달아 사용되나요?,"회사에서 출산휴가를 줘서 지금 출산휴가중인데 육아휴직기간은 아직 안정해져서요...바로 연달아서 쓰고싶은데 아직 회사로부터 육아휴직기간을 안내 받은게 없어요...
제가 5월1일까지 출산휴가이고 그뒤에 육아휴직쓰고싶다고 말씀드렸는데 아직 급한건 아니니까 그때가서 육아휴직기간을 협의하자고하시는데...복직 못할수도있겠다 싶고 좀 불안하기도 하네요ㅜㅜ"
퇴사고민,"포항에 직장을 다녔다가 결혼과 임신을하게되서 육아휴직을 받는중 신랑따라 울산으로 이사왔는데 퇴사를 해야할지
아님 요즘 근로단축제도도 있던데 그렇게라도 다녀야할지 고민이예요.... 복지가 좋아서 그만두긴아쉽고 친정이 포항이긴하지만 아기를 데리고 계속 왔다갔다 하는거도 힘들고 ㅜㅜ"
"출산휴가, 육아휴직 관련 잘 아시는 분","안녕하세요! 오늘로 24주 0일차 된 직장맘입니다ㅎㅎ
혹시 출산휴가, 육아휴직 신청 관련해서 잘 아시는 분 계시면 여쭙고 싶어서요!
1. 출산휴가 신청은 보통 언제쯤 해야 할까요? (직장 내 규정에 특별히 나와있는 것이 없습니다)
2. 육아휴직 신청 시기도 궁금합니다. (저희 회사에서는 2개월 전이라고 하는데 그러면 아기 낳고 신청하면 될까요?)
3. 제가 제왕절개 예정인데, 최초에 받은 임신확인서에는 자연분만시의 출산예정일(6월 24일)만 나와있는데, 제왕하기로 하면 보통 날짜가 2~3주 앞당겨지고, 그 날짜가 포함되게 휴직을 신청해야 하잖아요? 근데 실제 제왕은 6월 12일(예시)에 해도, 6월 24일로 출산예정일이 표기된 증명서를 제출(출산 휴가는 6월 12일부터로... 그 전에는 연차 붙여서 사용하려 합니다)해도 무방한 걸까요? 아니면 6월 12일에 출산하는 것으로 증명서를 다시 발급받아야 할까요?"
산전육아휴직,"안녕하세요
산전육아휴직을 사용하려고 합니다.
10월출산예정인데
4월 초부터 산전육아휴직을 들어가고
9월말이나 10월초쯤 출산휴가 사용
그 이후는 남은 육아휴직 4개월정도를 사용하려고 합니다. 육아휴직중인 7월부터는 해외체류 가능성있고
육아휴직끝나면 퇴사 예정입니다
혹시 저처럼 육아휴직중 해외체류 하시는분들 계실까요
법적으로 문제있는건 없을지 궁금하네요 ㅠㅠ"
회사 진짜 정도 안가고 휴직아니였으면 당장 사표 내고싶어요 .....,"저는 현장에서 일하고 있는 예비맘인데요, 곧 출산휴가+육아휴직 들어갈예정이구요..
작년에 일을 너무 잡부(개처럼)마냥 시켜서, 일찌감치 그만둔다고 할땐 바짓가랑이 잡더니,
임신하고나서 이제 출산,육아휴직 들어간다고 하니 보는눈들이 대역죄인인마냥 봐요 ..
육아휴직기간도 현장 끝나는 11월로 적었더니,, 11월30 일이아니라 28일로 적으라고 수정요구하네요 ..
그래.. 2일도 회사는 중요하겟지,,, 생각햇는데,,
병원다니느라고 월차도 1개 땡겨쓴게 있었는데,, 이것도 월급에서 다 삭감하고 ,,
휴직기간에 생기는 연차는 따로 처리하겠다. 라는 답만 주네요 .. ;;
나라에서 지원금 나오고 법으로 만들어 놓으면 뭐해요,,
아직 주변인식이 임신하면 회사에 손해끼치는 존재로 보고있는걸요..
휴직이 이제 2주 남았는데,, 아직도 업무 과다에, 후임자로 오는 사람한테 업무인수인계 제대로 시키고,,
1~2개월 후의 일까지도 다 처리해놓고 가라네요 ;;
안그러면 쉴때 전화갈수있다고 ,,, 전화받아야한다고 ...
회사란 원래.... 이런거죠... 진짜 정도 안가고 휴직 아니였으면 하루라도 빨리 그만두고싶네요 .. .."
"육아휴직, 출산휴가 날짜 계산 봐주실분 !",날짜 이렇게 요청 하면 될까요? ㅠㅠ 고수님들 도와주세용
육아휴직 중 배우자 육아휴직 6+6?,"안녕하세요.
제가 지금 육아휴직 중이고 9월 말에 1년이 되어 끝납니다.
4월부터 남편이 1년 육아휴직 예정인데
6+6이 좀 헷갈려서요ㅠ
배우자도 같이 휴직하면 6개월이 늘어나는게 맞나요?
만약 된다면 6개월 연장되는게 기업에서 필수로 해줘야하는건지..아니면 기업재량으로 안해줄수도 있는건가요?"
직장어린이집 vs 가정어린이집 ㅠㅠ 고민입니다,"안녕하세요, 너무 고민이라 처음으로 카페에 글을 남깁니다..
24.12월생 여아 아기 키우고 있고
현재 육아휴직 상태 입니다.
복직하게 되면 어린이집을 보내야 할텐데
26.3월에 입학기준으로 회사어린이집 vs 가정어린이집 중에 고민입니다.
[회사어린이집]
대기업이라 그런지 퀄리티가 엄청 좋다고 소문이 자자한 곳이예요. 여길 보내려면 제가 운전을 해야해서 회사 근처로 이사를 하고 (이사는 가능한 상황) 오전에는 제가 8:30~9:00사이 등원시키고 하원은 남편이 일찍 출근 했다 퇴근 일찍 하면서 5:30분 전에 가능합니다.
[동네 어린이집]
동네 어린이집은 친정엄마가 근처에 사셔서 등원과 하원 전부 가능하세요.
현재 단지내 어린이집 3군데 대기를 걸어둔 상태입니다.
-가정어린이집 1: 16명중 4번째 (0세반 정원 3명)
-가정어린이집 2: 13명중 6번째 (0세반 정원 3명)
-국공립어린이집 3: 51명중 39번째 입니다
24.12월 생이 26.3월 입학하면 0세반이 맞나요?
될 가능성이 저정도면 있는건지
처음이라 정말 모르는게 많네요 ㅠㅠ
회사 어린이집을 무조건 보내는게 나을지
(아침마다 제가 데려가는게 더 힘들려나요?)
친정엄마가 다 해주실 수 있으니 찬스 쓰는게 나을지
육아선배님들 꼭 좀 댓글 남겨주세요 ㅠㅠㅠ
참고로 회사 어린이집을 보내면 친정엄마가 운전을 못하셔서 등하원 도움 주실 수 없으세요 ㅠ"
육아휴직 출산휴가 궁금한게 너무많아요 ㅜㅜ 도와주세요,"안녕하세요~ 7월초에 출산예정인 예비맘입니당
제가 그전회사에서 2024.02.01~2024.09.19 근무 (7개월정도근무)
그뒤에 이직해서 2025.03.04 오늘부터 새로 이직한회사를다니고있습니다.
(이직한회사에서 다행히 출산휴가,육아휴직 사용해도 된다고 허락해주셔서 이직하게됬습니다.)
이런경우 제가 6월중순쯤부터 출산휴가를들어갈예정인데
6월16일~7월15일 (30일)
7월16일~8월15일 (30일)
8월16일~9월16일 (30일) 이렇게 3개월 출산휴가들어가고 그뒤에 바로 육아휴직들어갈라고하는데
현재 근무하고있는회사에서 출산휴가까지합쳐서 180일만되면되는건가용?
고용보험을 입사한날2025.03.04일부터 출산휴가끝나는 2025.09.16일까지 적용해서 육아휴직을쓸수있는건지 궁금합니당 ㅜㅜ"
육아휴직 끝나고,"육휴 끝난 후 남은 연차 몰아쓰시나요
혹시 모를때를 위해 아껴두시나요?
곧 복직하는데 육휴끝나고 바로 연달아 써버려야할지 고민되네용"
산전육휴>출산휴가>산후육휴 기간 봐주세요!!!!,"안녕하세요!
회사에서 출산휴가랑 육아휴직 해준다고 했는데 기간이 햇갈려서요 한번 봐주세요!!
그리고 혹시 육아휴직기간은 주말공휴일포함 365일인가요? 아니면 30일x12=360일 인가요 ㅠㅠㅠ
출산예정일:25.06.26
산전육휴:25.05.01~25.05.31
출산전후휴가:25.06.01~25.08.29
산후육휴:25.08.30~26.07.29
이게 맞나요?!
그리고 산전육휴가 5월1일부터 31일까진데 31일도 한달로 보는건가요? 그럼 한달급여 받을 수 있는거죠?
궁금합니다 도와주세용 ㅠㅠ"
육아휴직급여 꼭 매달 신청해야되나요?,"예를들어 2월엔 안받아도 되면
2025. 01 03 04 05 06 07 08 09 10 11 12
2026. 01
이렇게 한달씩 미뤄서 신청해서 받으면 안되나요?ㅠ"
육아휴직 사후지급금 시기,"안녕하세요
10개월 육아휴직을 끝내고
회사에 복직한 지 6개월이 지났습니다.
3월 2일 부로 만 6개월이 되었는데요, 육아휴직 사후지급금은 언제 지급되는지 궁금합니다~!"
"남편 육아휴직 6개월 사용, 그이후에도 사용 가능한가요?","남편이 육아휴직 6개월을 사용하고 복직을 했어요
부부가 3개월이상 육아휴직을 썼으면 육휴 기간이 1년6개월로 늘어나는걸로 아는데
그럼 남편도 육아휴직을 더 쓸수 있나요?
혹시 돈은 어떻게 나오는지 알수있을까요..?"
육아휴직 잘아시는분..,"제가 육아휴직 1개월을 단축근무하려고 남겨두었는데요..
혹시 1개월미사용 단축근무시 시간은 상관없나요?
급여는 그대로 들어오는게 맞을까요?
아니면 1개월을 그냥 쉬어도되는지...??? 🥹"
남편육아휴직 고민,"쌍둥이라 첫째걸로 올해 8개월쓰고
내년에 기회가되면 둘째꺼로 쓰려고하는데
흠... 차라리 첫째걸 6개월 둘째꺼 2개월해서 8개월쓰고
나머지 둘째 4개월을 내년에 쓸까여...?
급여때문에 고민이네요 ㅠ"
남편 육아휴직 연차문제,"안녕하세요, 육아휴직 중 연차에 대해 궁금한게 있어서요
현재 제가 육아휴직 중이고 저는 26년 3월에 복직 예정이며 남편은 26년 2월부터 1년간 육아휴직쓸 예정입니다.
그런데 남편이 26년 1월말에 연차 10개를 사용 후 연달아서 2월부터 육아휴직에 들어가려고 하는데 남편회사에서 육아휴직은 승진 이런 부분에 불이익 없게 근속년수만 쳐주는 거지 육아휴직은 근무로 볼 수 없기 때문에 연차가 발생하지 않아 연차를 붙여서 쓸 수 없다고 하네요...?
남편 회사의 말이 진짜인건지 궁금합니다.
참고로 남편는 현재 회사에서 11년차이고 연차는 매년 1월에 발생합니다."
육아휴직 급여 관련 궁금해요!!,"2025년 육아휴직 급여 상한액이 아래와 같다고 알고 있는데
1~3개월 250만원(통상임금 100%)
4~6개월 200만원(통상임금 100%)
7개월부터 160만원(통상임금 80%)
얘기를 들어보니 급여명세서 상에 기본급으로만 계산한다는 말이 있는 것 같아서요!
제 급여명세서 기준 기본급이 206만원이고 비과세(식대)가 20만원이고 나머지는 시간외수당으로 들어오는데 (여기서 시간외수당은 매달 고정금액입니다!)
그러면 저는 1~3개월은 206만원, 4~6개월은 200만원 7개월부터는 160만원을 받게 되는건가요??
아니면 비과세(식대)까지 포함해서 1~3개월 226만원이 들어오게 되는걸까요..!
그것도 아니면 고정적인 시간외수당까지 포함해서 다 들어오게되는건지...ㅠㅠ
그리고 2월 급여명세서부터 연봉협상으로 인해 기본급도 올라 갈 예정인데
제 출산예정일이 5월 30일이거든요!
그럼 올라간 기본급으로 책정해서 육아휴직급여를 계산하게 되는건지도 궁급합니다!!"
육아휴직 급여 450,"안녕하세요!
각각 통상임금 450만 이상인 부부가 함께 6개월 쓸 경우
각각 450만 * 6개월 일까요?
250+250+300+350+400+450 일까요?"
