title,detail
육아휴직 복직후 6개월이전에 이직시 사후지급금,"육아휴직 2년 사용하고 복직한지 5개월차에요.
남편 근무지가 멀어서 주말부부에 워킹맘입니다..ㅜ
독박육아에 아가들도 자주 아파서 연차도 계속 쓰게되고 너무 힘들어서 남편 근무지 지역으로 이력서 넣어봤는데 합격했어요..!
출근일을 미룰수가 없어서 현 직장 퇴사후 이직을 해야하는데 이런경우는 사후지급금 받기 어렵겠죠…??ㅜㅜ"
"육아휴직쓰고 복직 후, 6개월 뒤에 육아휴직 사후지급금 주잖아요~ 복직 후 바로 육아기단축근로 단축근무하면 사후지급금도 금액이 줄게 되나요??","육아휴직쓰고 복직 후, 6개월 뒤에 육아휴직 사후지급금 주잖아요~ 복직 후 바로 육아기단축근로 2시간 단축근무하면 사후지급금도 금액이 줄게 되나요??"
이 얘기 저만 기분나쁜건가요?,"회사 내 다른 부서 사람들이랑 같이 밥을 먹게됐는데,
저희 팀에서 한분이 올 초에 육아휴직 들어가셨고, 하반기에 제가 들어갈 상황이에요.
저한테 하는말이 ""그럼 일은 누가해요?"" 라고 말하는데 그 자리에서
기분나쁜 티 내면 분위기 싸해지니까.. 그렇게 하긴싫기도 하고, 어안이 벙벙해서 대꾸를 못하고 왔어요.
근데 지금 돌아와서 생각해보니까 왜이렇게 기분나쁘죠?
열받아서 일이 손에 안잡히네요..ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ"
어린이집 재원중 육아로인한퇴사.. 실업급여,"3월31일자로 육아휴직종료후
4월1일 퇴사하게되었습니다
일하던곳이 개인병원이라 원장님과 얘기 후 육아로인한퇴사로 처리해주신다하셔서
퇴사하게 되었어요~
고용센터에서 실업급여 알아보던중
퇴사 전 어린이집에 재원중일경우 육아로인한퇴사로 실업급여받기가 까다롭다며
보육확인서 또는 연장반을 다닌다는 서류를 가지고 오라고 하더라구요 ~
보육확인서를 제출할려고 했지만
왜 그전에는 보육담당자(친정엄마)가 보육을 할 수 없었는지에 대한
서류가 필요하다고 하길래 부모님이 직장을 이번에 그만뒀다 + 이제 보육 할 수 있게되었다 라고 전달하니
퇴직증명서를 가져오라고하네요 ...ㅎㅎ
친정엄마가 3/29 자로 퇴직했다고 하니 그럼 본인 퇴사일(4/1)이전에 퇴사해서 이미 육아해소가 되었다고
또 안된다고하네요 ..ㅎㅎ
남은건 연장반 서류인데
지금 제가 학업중이라 아기를 잠깐 연장반에 넣을 순 있는데
혹시 연장반이라고 증명하는 서류가 따로있나요 ?
그냥 재원증명서에 어린이집에서 수기로 몇시부터 몇시까지 연장반에 재원중이라고 작성해주는건가요 ?
아기가 재원중에 육아로인한퇴사로 실업급여 받으신 분들.. 도움 좀 부탁드립니다 ... ㅠㅠ"
갑자기 현타오고 힘들어요. 이정도면 감내하고 살아야되는걸까요,"전 육아휴직 중이고 남편이 돈벌어오고 있습니다.
남편 직업특성상 출근 8시 퇴근하고 집오면 9시 이래서 쉬는날 빼고는 육아를 도와줄 순 없어요.
쉬는 날에도 이틀 중 하루는 온전히 쉬어야겠다해서 그러라고 했고 나머지 하루는 아기를 봐주기로 했는데요. 봐주는 수준이 그냥.. 저 쉬는 2-3시간동안 눈으로 보고 핸드폰 하거나 애기 노는데 옆에 두고 코골고 자요. 놀아주는건 5분 남짓도 안될거에요.
집안일은 도와준다고 말로만 해서 그냥 혼자 다 하고 있구요.
술약속은 일주일에 한두번정도 있네요. 회식포함.
육아참여도 높은 남편들 예로 들면 울 남편 자기만큼 못벌거라며 합리화하는데요.
저희 남편 작년 기준 세후 500후반 입니다.(연간인센. 떡값 등 모두 포함).
본인이 푹 쉬고 스트레스 안받고 열심히 일해야 저랑 아기 먹여살린다고 항상 강조하는데요. 그래서 집안일 육아 이런걸로 스트레스 되도록 안주려고 마음을 내려놓고는 있는데 오늘 터져버렸네요.
벌이에 가사 육아참여도를 나누는게 맞진않지만 맘님들 이정도면 그냥 참고 사시나요? 다들 이렇게 사시나요?
아기 감기걸려서 설사해서 매트 난리나고 말도 안듣고 찡찡대서 너무 힘들어서 터져버렸어요. 오전 내내 엉엉 울었네요."
남편도 육아휴직 했으면,"하루 종일 아이랑 씨름하다 보면
남편도 좀 같이 육아했으면 싶어요
퇴근하면 피곤하다고 누워만 있고…
나도 쉬고 싶다ㅠㅠ"
식당 근로자 육아휴직,"식당 근로자 4대보험 가입돼있고 육아휴직 신청할려는데 하루 10시간 근무 주 1회 휴무이면 월 근로시간이 몇시간일가요?
신청하신분 조언부탁드립다"
육아휴직 관련 서류요!,저건 어떤걸 말하는건가요? 회사에다가 연락줘야하는걸까요?
육아휴직급여에 대해서 잘몰라서요.. 혹시 주15시간 아르바이트 4대보험적요시에 받는 금액이 적으면?,"육아휴직급여에 대해서 잘몰라서요.. 혹시 주15시간 아르바이트 4대보험적요시에 받는 금액이 많이 적은데요
육아휴직들어가면 그 금액 동일하게 받나요?
달에 100안받을때도 있어서요
아니면 육아휴직에 대한 최저 금액이 있나요?"
"출산휴가,육아휴직 기간","안녕하세요! 예비엄마 입니다.
5/14 가 예정일이고 4월말까지 근무하고 5/1부터 출산휴가 사용계획인데
급여지급 문제 때문에 출산휴가를 60일만 쓰고 그 뒤는 육아휴직을 붙여서 쓰려고 하는데 혹시
안되나요?? 이제 한달남아서 슬슬 신청해야하는데
5/1~60일간 출산휴가
7/1~5개월간 육아휴직 계획입니다.
급여도 너무 줄면 힘들 것 같고.. 회사에서 제가 출산/육아휴직이 처음이라 아는 분이 없으시네요 ㅠㅠ
아시는 분들 댓글 부탁드립니다 ㅠㅠ"
육아기 근로시간 단축근무 문의드립니다!!!,"22년출산- 남편 3개월 육휴 사용-현재 퇴사 상태
저 1년 사용-현재 둘째 임신중 근로 상태
이럴경우 저의 육아 휴직은 6개월 추가로 사용 할수 있는걸로 알고 있는데
제가 궁금한것은 육단기 단축 근로시간이
25년도에 개편 되면서
최대 3년 (1년 + 육아휴직 미사 용기간 x 2) 이렇게 알고 있는데 육아휴직 6개월을 미사용 했으니 육단기도 1년을 또 사용 할수 있는건가요..?ㅜ
아시는분 꼭 좀 알려주세요…현재 둘째 임신중이라
출산전까지 일다니려는데
단축근무에 해당이 안되고 정시 퇴근을 하라는데
너무 무리 되는것 같아서 첫째께 남아있다면 육단기 쓰려고 하는데 아는게 없네요ㅠ
알려주시면 미리 감사하겠습니다!!"
출산휴가 육아휴직 기간 문의,"원래 예정일이 4/15 일이라서
회사에 3/31일까지 연차로 쉬고
4/1부터 출산휴가~육아휴직 이어서쓴다고 신청서 제출하고 쉬고있었는데
3/31에 이른 출산을 하게 되었습니다!
이럴경우 출산휴가 휴직일 어떻게 해야하나요?
3/31부터로 변경해달라해야하나요?"
결혼하고 임신하고 나서 삶도 행복한데 싱글때 완장차고 리드하던 제모습도 그리워요,"결혼하기 전 싱글이었을때
여기저기 완장차고 여러 사람들 이끌고 다녔을때가 가끔 그리워요
35살 10월에 결혼식하고 한방에 임신해서 36살 8월에 아기나올예정인데, 남편도 자상하고 가끔 싸우긴하지만 결혼생활이 친정집에서 살때보다 훨 행복한데...
한편으로는 ""내가 결혼안하고, 계속 완장찼다면?""을 생각하게되는거같아요.
남편이랑 5년연애하고 결혼했고
나이도 나이인지라 아가 얼렁 가졌는데
결혼과 아이와의 인생도 나름 만들어가면되는데
자꾸 여러사람들과 어울리고
다시 완장도 차고싶어요ㅠㅋㅋㅋㅋ
어디가서 회의 이끌고
주도하던 내 모습이 그리워요ㅠ
일은 남편이랑 같이 사업하고있고
제가 대표인데, 직원없이
일하고있고 전 처럼
시, 구 차원에서 하는
위원장 분과장 간사 등
같이 활동하는것도 하고싶어요ㅠ
욕심일까요?
아기 좀 크고나서 하면되겟죠?
제 목표는 40살 전까지 애기 둘이상낳아서
키워두고싶어요 어차피 시집가고
애 낳을거면 그래도 애가 생길때 낳고
키우고싶어서..."
배우자 육휴시 휴직급여 어떻게 신청하나요?,"저 : 240704~250705
남편 : 250301~250531
이렇게 육아휴직중이고 오늘 남편 휴직급여를 신청했습니다
근대 저는 어떻게 신청해야 하는지 아시는분 있나요~
사진의 네모쳐진부분을 어떻게 작성해야할지 모르겠어요"
임기제 공무원 육아휴직 관련,"1. 2년 계약 후 2년 연장한 상황이고 예정일은 올해 10월, 계약 만료는 내년 9월입니다. 만일 8월에 복직한다면 마지막 1년 연장이 가능할까요?
2. 복직없이 내년 9월 만료일까지 꽉 육아휴직을 하고 퇴사를 하게 되면 계약만료로 실업급여를 받을 수 있나요?"
육아휴직 기간 한번 봐주실 수 있을까요?,"오늘 직장에서 대판하고 결국 출산휴가, 육아휴직 얻어냈어요! 눈 까뒤집으면서 챙취한.. 대단하다 칭찬해주고싶네요ㅠ
일단~ 사업주께서는 제가 꼴보기싫은지 미리 육휴쓰라고 하시는데 일단 거절은했고~ 육휴끝나도 돌아올 생각 없다고 못박았어요! 산전휴가는 상태보고 미리 말해주겠다 한
상태구요!
제 예정일은 일단 10/28일이구요
산전육아휴직 8/1-9/30
출산휴가10/1-12/31
육아휴직1/1-10/31 일 이렇게 진행하려고 하는데
이렇게도 가능할까요?~
만약 저렇게 한다면 신청서는 최소 몇주전에 직장에 제출해야하나요? 요즘 육휴, 출휴신청서 통합으로 되어있다던데 저렇게 한번에 기재해서 쓰면 될까요?"
"육아휴직.. 서류같은거 내고, 신청하는 기간? 어느정도 걸리나요?","퇴사 예정이였으나.. 넷째 생기는 바람에 이직을 못하니ㅠㅠㅠ
염치 불구하고 팀장님께 육아휴직 말씀 드렸어요
퇴직금 누적되는건 다시 반환한다 말씀드렸구요
3.11 팀장님께 말씀드렸고,
3.21 경리 과장님께 말씀드렸다했는데
그 뒤로 별말씀 없으시길래 오늘 팀장님께 여쭤봤더니
아직까지 다른 답이 없으시다고 하시네요 흑..
4월말까지만 근무하기로 했는데
아직까지 별다른 말씀이 없대여😭😭😭😭
이거 뭐 서류내거나 신청하는거 오래걸리나요?
고용노동부에 승인?같은거 나는거 오래걸려요?"
육아휴직 비용관련,"안녕하세요 20주차 임산부입니다 :)
다름아니라 이번 25년부터 육아휴직 사후지급금이 없어지고 월최대 250만원 금액으로 인상되었다고하는데
혹시 최대금액을 받으려면 월 평균임금이 얼마나되어야할까요?ㅠ
아시는분 있으신가요"
육아휴직이랑 출산휴가 어떻게 써야할까요?,"지금 돌 아기가 있어서 1년 육아휴직하면
6/19까지 육휴인데
남편이 3개월 사용해서 12/19까지 연장할 계획이었어요.
근데 지금 둘째 임신으로 11월 중순에 출산 예정인데
12/19까지 첫째 육휴를 다 쓰고 그 뒤에 출산휴가랑 둘째 육휴를 붙여서 쓰면되나요?"
육아휴직급여 소득으로 인정되나요?,"육아휴직급여도 소득으로 인정받아 연말정산시 총급여로 잡히나요?
아니면 비과세 소득으로 잡히나요?
올해 말에 육아휴직할 예정인데,
그럴경우 육아휴직 급여받는 동안은 급여로 인정이 되는지 비과세로 빠지는지 궁금합니다!"
육아휴직 몇번까지 써보셨을까요~??,"한 직장에서 육아휴직 연이어 말고, 각각 몇번까지 써보셨나요?
첫째 육아휴직-복직
둘째 육아휴직-복직
셋째 임신중인데, 기본적인 권리라하지만 눈치 보이는건 사실 어쩔수 없네요
퇴사할 생각이면 미련없겠지만, 정년까지 쭉 다닐 회사기도 하구요
그냥 궁금하네요.... 세번 각각 육아휴직 써본 분들 많으실까요?ㅋㅋ"
육아로 인한 퇴사 질문!,"복직시 단축근무 요청했는데 안된다는 답변받아서 퇴사진행중이에요
육아퇴사 할때 사업주가 써주는 서류에서 무급휴직 요청은 한적없으니 없음으로 들어가도 육아퇴사 가능한가요?"
육아 휴직 1년 6개월 연장,"23년 5월생 아기
23년 8월부터 24년 8월 1년 육아 휴직 사용했는데
남편이 25년 5월부터 8월까지 육아 휴직 사용하면
저도 6개월 남편도 6개월 육아 휴직 연장되나요?
만약 연장된다면 육아 휴직6개월을 단축으로 1년 사용 가능한거 맞을까요 ?"
출산휴가 3개월차 급여??,"출산휴가급여가 회사에서 60일은 주고 출산휴가 3개월차일때는 고용24에 신청하는게 맞나요? 거기서 210만원주고 차액은 회사에서 줄 수도 잇고 안 줄 수 잇다고 하는데, 제가 알고 있는게 맞을까요?
4월9일이 출산휴가 끝나고 4월10일부터 육아휴직이 들어가는데 고용24 들어가면 사업주가 확인서를
등록하지 않앗다고 하는데 회사에 신청하면 될까요?"
가족회사 육아휴직,"부모님 회사에서 일하는 중이에요
직계가족회사 육아휴직 들어가셨던 분 있으신가요
입증자료가 어떤거였는지 궁금해요"
육아휴직신청시 추가부여기간 잘 아시는분,오늘 육아휴직신청하는날이라 신청하는데 추가부여기간? 체크란있길래보니까 6개월연장하는것같던데 남편은 일하고 저만 육아휴직한 상태라 사유가 제가 해당이 안되는것같던데 남편말고 아내만 육아휴직한 경우 나중에라도 기간연장은 안되는건가요? ㅠㅠ
조기복직 후 남은 육아휴직 질문입니다!,"24년 8개월 육아 휴직 후 4개월 남은채로 조기복직 했습니다.
26년 남편이 12개월 육아 휴직 쓸 예정이고 그럼 저랑 남편 +6개월 생기는건데
저도 26년 4개월 육아휴직 쓰면 나중에 6개월을 아이 초등학교 들어갈때 쓸 수 있나요??
분할 횟수 제한이 있는거 같아서요ㅠㅠ 아시는분 답변 부탁드립니다!! 감사합니다!!"
육아휴직,"지금 임신중이예요
서 있는 시간이 너무 길고 일이 힘들어서
출산예정일이 6월 중순정도 구요.!
4-1일 부로 육아휴직 신청햇구
6.1까지 육휴 사용하구 그뒤로 출산휴가 사용하고
3갤 끝나구 육아휴직 이어서 사용가능한가요?!"
육아휴직 급여신청 해보신분 ?,"5월1일부터 신청 할 수 있다는데
신청하고
얼마 있다가 돈 나오나요??
월급이 세전210 세후 190인데
세후로 들어올까요 세전으로 들어올까요
얼마나오는건가요.. ?
그리고 6개월은 210이면 210 나머지 6개월은 180아니면 160들어올까여??
찾아봐도 모르겠어서 ㅠㅠ"
오늘부터 육휴인데 너무 행복해서 눈물나요ㅠ,"일이 힘들고 임산부가 하기엔 좀 버거운 일이라
육아휴직을좀 빠르게 썼어요
첫째 아이 어린이집 보내고 공원 산책하고있는데
내가 좋아하는 노래듣고 말도 안하고 제 페이스에 맞게 걷고
누구를 신경쓰지않아도 되는데
너무 행복해서 눈물나요
뭐부터 해야할까요??? 출산예정일이 몇달밖에 안남았어요
예쁜 카페부터 뿌실까요?"
육아휴직 급여신청 질문이요!,"육아휴직 급여신청서를 작성하고 쉬고 있는 상태입니다!
오늘 신청하려고 보니 이렇게 뜨고 고객센터는 전화연결이 안되요ㅠㅠ 이경우는 어떻게 신청해야하는건가요? 아니면 직장에 어떤걸 해달라고 해야하나요!ㅜㅜ"
육아휴직 마지막날,"연차+출산휴가+육아휴직해서 총 1년 4개월 쉬었어요
오늘이 육아휴직 마지막 날이에요ㅠㅠ
육아 초반엔 빨리 그냥 다시 복직하고 싶다 생각했었는데
육아도 어느정도 적응하다보니 애 보는 것도 할 만 해졌고
이젠 복직해서 일하기가 두려워졌네요 ㅋㅋㅋ
전문직이라 이 쪽 분야에 10년정도 일하면서 쉬는 기간은 한 달 밖에 없었거든요..ㅎ
그 때 한 달 쉴 때도 뭐하면서 지내지 하다가 딱히 크게 한 건 없었는데..
육아휴직도 어느덧 기간 다 지나고 마지막날이 됐네요..ㅎ ㅠ
뭘 해야 마지막 날 잘 보냈다고 생각들까요 ㅋㅋㅋ
아쉬움과... 새로운 일상(직장+육아)에 대한 기대 반 걱정 반 이네요 ㅎㅎ"
출산급여 수령은 기존 월급 수령일과 동일한가요?,"산전육아휴직 써서 저번 달에 육아휴직급여는 정부에서 처음 받았고,
이번달부터 90일(3달)은 출산휴가로 사업주 측에서 급여를 입금해주는 것으로 알고 있습니다.
이럴 경우에 출산휴가 급여는 기존에 월급 받던 날짜에 받게 되는 걸까요?"
1년넘게 4대보험되는 아르바이트중인데 임신준비중이라면 계속 다녀야겠죠? 육휴,"4대보험적용되었고 180일은 진작 넘은 알바 다니고 있거든요
현재 임신준비중이라면 힘들어도 다녀야겠죠?
육아휴직은 보통 출산 2달전부터 사용가능하죠?
이게 스트레스때문에 안생기는걸까? 많은 생각이 드네요ㅠㅠ"
공무원 육아휴직 중 출산휴가,"안녕하세요~
12개월 터울 연년생 예정맘입니다
첫째가 24년 8월생이고 둘째는 25년 8월 출산 예정입니다
제가 24년 11월부터 25년 11월까지 첫째 육아휴직인데
25년 8월에 육아휴직 중단하고 둘째 출산휴가 및 육아휴직을 써야하는 상황입니다
이럴 경우 육아휴직 중단 후 복직 신청하고 둘째 출산휴가를 사용하는데 그럼 25년에 생기는 연가나 복지포인트를 사용 가능 한가요?
저희 회사가 공무원 복무규정을 따르는데 이런 경우가 처음이여서 회사에 문의하기전에 다들 어떻게 하는지 먼저 여쭤보려고 합니다
다른분들은 어떻게 하셨을까요?"
육아단축이요~~,제가 20년도에 아이 출산후 육아휴직 안쓰고 어린이집 근무 복직을 했는데요 육아단축을 한번도 사용안했거든요.. 육아단축근무하게 되믄 매일 일찍 퇴근할수 있는건가요? 아님 한번씩 일찍 퇴근하는건지요?
6+6육아휴직,"엄마 3/1 육휴시작
아빠 4/1 육휴시작
6+6 제도 하려규 오늘
신청하려는데
1.특례급여 적용대상 확인) 같은 자녀에 대해 신청인이 두 번째 육아휴직자입니까?
이 질문엔 당연히 엄마는 아니오.가 맞는거죠?
아빠는 다음달부터 신청할때 예. 답변하고
그 밑에 계좌는 엄마계좌를 적는게 맞죠?
첫째는 저만 육휴해서 신경쓸게 없었는데
이번엔 같이 신청하니 헷갈리네요 ,,"
취업 또는 임신준비,"오랜만에 하고싶은일이 생겼는데
취업에 도전하자니
임신을 해야할 때가온거같아 고민입니다..
둘다 할수없단걸 알아요 ( 희망 직종이 장례업이라 임신과 육아와 동시에 할수없음)
뭐가더 우선이라 생각하시나요 ㅜㅜ
진짜머리가너무 복잡해서 조언을 듣고싶습니다"
육아휴직 부정수급 조사 받아보신 분 계신가요? 한번만 대화해주세요 살려주세요..부탁드립니다,대화 한 번만 해주실 수 있나요..?
복직 1년 지났는데 휴직고민,"작년 이쯤에 복직했어요
딱 1년 지났네요
아이는 32개월이고 어린이집도 잘 다니는데
문제는 저에요
우선 독박육아고 남편은 11시이후 퇴근이라
제가 다해야해요!
일다니면서 아기 키우기가 보통이 아니네요
그러다보니 일도 집안일도 육아도
어느하나 잘하고 있는게 없네요ㅜㅜ
집안일은 매일 매일 밀리고
육아시간을 쓰니 회사도 눈치보이고
(육아시간 쓰지만 실제로는 5시전후로 퇴근입니다)
더 늦게 퇴근할때도 있고요)
그리고 아들 픽드랍까지 해주면서 다니다 보니
넘 몸이 안따라 주네요
평생 수액 한번 안 맞고 살았는데
딱 독박을 2개월정도 하면 힘들어서 수액맞고
또 조금 지나 더 힘들어지면
아이한테 화를 내고 있더라구요ㅠㅠ
그래서 휴직을 고민하고 있어요
6개월 이라도 쉬고 나오면
더 나아질까 싶기도하고
아니면 집안일이라도 도와주는 청소도우미를
써야하나 고민이 많아요
남편은 내년까지는 인사이동도 어렵고
부모님이 도움주실수 없는 상황이에요"
육아휴직 신청 도움주세요ㅠㅠ,저기에 제가 기간을 적는건가요?ㅜ
출산휴가 급여 궁금한 점!!,"회사에서는 출산휴가 급여는 회사에서 주는거고
육아휴직만 신청서 제출하는 걸로 안내받았는데요
인터넷 찾아보니
따로 급여 신청? 을 해야한다네요
뭐가 맞나용?"
출산전후휴가급여...아는게 없어요ㅠ,"출산일 : 2025-02-25
출산휴가 : 2025-02-05~2025-05-05
육아휴직 : 2025-05-06~
출산휴가 중인 경산모 입니다!
출산휴가 들어가고 2월, 3월 월급을 받았는데 통상 임금 대비 턱 없이 부족한 금액이 들어왔어요..
2월은 반토막.. 3월은 1/4... ㅠ_ㅠ
이제야 부랴부랴 찾아보니 고용24로 출산전후휴가 급여를 신청해야 하는 것 같더라고요!
그런데 확인서가 등록되지 않아서 신청이 안되는 상황이에요...
1) 회사가 우선지원대상 기업인지 제가 확인할 수 있는 방법이 있을까요?
2) 출산휴가 동안은 기존에 받던 월급이 100만원이라면 동일하게 100만원을 받는게 맞을까요..? 3월 월급 + 우선지원대산 기업 지원금 210만원을 더해도 통상임금보다 액수가 적어요. 이런 경험 있으신 분 계실까요..
3) 회사가 우선지원대상 기업일 경우, 회사 인사팀에 필요서류 요청해서 제가 고용24에 제출 및 신청하는 절차일까요?
4) 회사 대기업으로 분류될 경우 통상임금과 동일한 액수의 월급이 60일간 지급되어야 하는게 맞을까요?
출산휴가 동안은 원래 받던 월급이랑 동일하게 받는거겠니~! 하고 있었는데 안그래도 찔끔인 월급이 더 찔끔 들어와서 깜짝 놀랐네요... 무슨 수당 들어온줄 알았어요.. ㅋㅋ"
육아휴직 급여 신청 한꺼번에,"육아휴직 급여 신청을 육아휴직 끝났을때 한꺼번에 신청해도 되나요?
돈 생기면 자꾸 쓸까봐 한번에 받고싶은데
연말정산이랑은 관련 없을까요?"
출산휴가 및 육아휴직 거부시 이런식으로 말해도 되나요...?,"만약 출휴 및 육휴 우린 못해준다.
대신 실업급여를 받게해주겠다 하면
실업급여 받기싫다고 말하고
그럼 거부하시는거에요?
나라에서 육아휴직급여 받을게요 라고 말해도될런지요..."
출산휴가 후 육휴 들어가면서 직장 방문해야하나요??,중소회산데 출산휴가후 바로 육아휴직 사용 예정인데 그 사이에 얼굴도장 꼭 찍으러 가야할까요?? 사실 윗선배 1-2명은 그렇게 하긴하던데 굳이 일로 바쁘신 분들 약올리는것도 아니고 괜찮으려나 괜히 걱정되네요… 간식이라도 사서 100일쯤 지나고 가면 될까요??
올해부턴 육아휴직쓰면 사후지급금 따로 없는거죠?,6개월 더 다녀야하는거 폐지된거죠?
육아휴직 확인한번만 부탁드려요,"출산일은 7월 22일입니다
이렇게 사용하면 되는지 확인 부탁드려요~~!
또 26,27년 연차도 발생하는지 궁금합니다!"
혹시 육아휴직급여 비용에 대해 아시는 분 계신가여?,"25년부터 육아휴직급여 비용이 상향됐는데
최고 상한액이 250이라고 할때
만약 세전220을 받는 사람이라면
1-3개월까지 220 받고
4-6개월까지 200받고
나머지 7-12개월까지 176을 받는 건가요??
도통 육휴급여 비용이 얼마인지
이해가 잘 안돼요ㅜㅜㅜ
혹시 정확하게 알고 계신 분 계신가요? ㅠ"
출산 전후 휴가/ 육아휴직 날짜 봐주세요 ~~,"8월 19일 출산예정일입니다 !
이렇게 하면 될까요 ?
출산 전 45일 출산 후 45일
그다음육아휴직 1년 쓰려고합니당."
육아휴직 남편도 되나요?,"여자말고 남자도 회사에서 육아휴직이 가능한가요??
거부하는것은 어쩔수 없는걸까요?"
"육아휴직, 출산휴가 관련 문의","안녕하세요~
임신을 확인했고 바로 육아휴직과 출산휴가를 들어가려고 합니다.
5/1부터 육휴
11/1부터는 90일 출산휴가를 사용하려고 하는데
신청서에는 출산휴가 90일을 쓰고
육아휴직은 25/5/1부터 26/7/31까지 쓰면 될까요..?"
육아휴직 출산예정일 당일 전날까지 사용하시나요? 답변 부탇드립니다ㅠㅠ,"계약직이라
육휴를 나눠쓸수없어서 하는 질문입니다!)
8월 3일 출산예정일이고
육휴 사용하려하는데
당일 전날까지로 날짜설정하시나요?
아님 아이가 일찍나올수 있으니 2~3일 여유 두시나요?"
죄책감? 피해의식? 스트레스예요,"둘째 11개월부터 어린이집 보내고 워킹맘으로 쭉 지내왔어요.
올해 6살 됐고 같은 어린이집 다니고 있어요
양가에 도와주실 분 아무도 없어서
첫째가 8살 되면서 육아휴직을 냈고
3월초부터 쓰고 있어요
1년 휴직 신청 해놨지만
직장에서 복직을 원하면 복직해야할지도 모르고
주말부부라 아이들 하교, 하원하고나면
평일은 혼자서 다해야해서
제 입장에서는 애들 학교, 어린이집 간 시간만이라도
제 시간 갖고싶어요
그래봤자 9시부터 3시예요...
근데 둘째가 어린이집을 안간데요
첨엔 그냥 6세반으로 올라가면서 좋아하던 친구가 다른 유치원으로 가고, 같이 다니던 누나가 학교에 가고.. 6.7세 통합반이 되는 등 변화가 많아서 적응하기 힘든거같다라고 생각했는데... 어린이집 차가와서 선생님이 인사하면 매일 엄마랑 집에 있고싶다고해요
선생님은 하루 날을 정해서 쉬는게 어떻겠냐고 조언하시고
원장선생님은 어렸을때부터 떨어져있었어서 엄마랑 같이 있는게 너무 좋은거같데요
어렸을때부터 어린이집 보내고 일한다고 떨어져있었는데 육아휴직 중에도 계속 어린이집 보내냐는거 같이 느껴져 눈치가 보여요...
피해의식 인거 아는데... 지금까지 어린애 떼놓고 일하러 가는 매정한 엄마로 보였나 싶기도 하고요
하루 날 정해서 어린이집 안가고 엄마랑 시간을 보내라는 것도 전업엄마한테도 그렇게 얘기하나요?
애가 가기싫으면 보내지말라고 해요...?????
어렸을때부터 떼놨던 워킹맘 엄마니 쉴때는 아이랑 보내야한다는거같아 기분이 이상해요
사실 저도 이 감정이 뭔지 모르겠어요ㅠ
등원하기 싫다고하면 데리고 있는게 정답인거아는데
어렸을때 어린이집 적응시킬때는
한번 안보내면 계속 안가려고 하니까
안가려고해도 꾸준히 보내라고 해놓고서는....
육휴내고 난 후에는 주 4일만 보내라는거 같이 느껴져요
아침에 아이가 선생님이 엄마랑 어린이집 안가는 날 정하래 라고 하길래
그래? 근데 학교에 가면 안가고싶다고 안갈 순 없어
누나는 학교를 빠질 수 없으니 ㅇㅇ이가 어린이집 안가고 집에 있으면 엄마랑 둘이 있어야해
갑자기 심심해져서 어린이집 간다고 얘기해도 갈 수 없어
(차량 타고 가야하는 거리에 어린이집이 있고 저는 차가 없어요)
그래도 괜찮으면 집에서 쉬자 라고 설명했더니
그럼 어린이집 갈래 라고 해서 차량 타러 나간거거든요
근데 또 차가 오니 가기싫다고 하더라고요... 휴
토, 일 누나랑 같이 집에 있는데도 심심하다고~
하루종일 난리난리면서 어린이집 안간다고 하는 것도 이해안되서 유치원으로 옮길까 생각도 했거든요
근데 올해 12월에 타지역으로 이사예정이라...
9개월만 참자 싶었는데....
이제는 9개월만이라도 유치원으로 옮길까 싶어요ㅜ
일단 내일은 그냥 어린이집 안보내볼라고요
아이도 저도 둘이서 시간을 보내보고 어떻게 할지 결정을 내려야할거같아요."
육아휴직 거부 어떻게 하나요?,"맘님들은 육아휴직 거부 당하면 어떻게 하나요?
지금 아이 준비하고 있는데 육아휴직 거부할수도 있나요ㅜㅜ
권고사직으로 해고하는곳도 있다고 하는데..."
남편 육아휴직기간이 한달이 안돼서 수당을 못받는데요..,남편은 그냥 한달쓴다고 썼는데 2월~3월 끼다보니 일수가 28일이었나바요. 그런데 고노부에서 최소 30일이어야 한달이 된다고 육휴수당을 못준다고 남편측회사에 통보했다더라고요.. 현재 복직상태인데 지금이라도 육아휴직을 2일 더 쓰면 30일로 인정될까요??
육아휴직 출산예정일 당일 전날까지로 날짜 설정하시나요?,"계약직이라
육휴를 나눠쓸수없어서 하는 질문입니다!)
8월 3일 출산예정일이고
육휴 사용하려하는데
당일 전날까지로 날짜설정하시나요?
아님 아이가 일찍나올수 있으니 2~3일 여유 두시나요?"
